experiment_id,rebalance_date,signal_date,formation_date,model,top_n,eligible_rows,scored_rows,selected_rows,executed,nav_pre,nav_post_cost,gross_trade,turnover
quality_momentum:40,2011-01-03,2010-12-31,2010-12-31,quality_momentum,40,453,61,40,True,11211610.16194145,11200216.446900327,7595810.02741601,0.6774950179056786
quality_momentum:40,2011-04-01,2011-03-31,2011-03-31,quality_momentum,40,455,78,40,True,11965044.526278134,11952727.101315536,8211616.641732118,0.6863005502150384
quality_momentum:40,2011-07-01,2011-06-30,2011-06-30,quality_momentum,40,459,69,40,True,12378906.929036802,12366277.408884583,8419680.101479314,0.6801634546366564
quality_momentum:40,2011-10-03,2011-09-30,2011-09-30,quality_momentum,40,456,78,40,True,10016771.24129141,10004409.400683498,8241227.0719408095,0.8227428652826368
quality_momentum:40,2012-01-03,2011-12-30,2011-12-31,quality_momentum,40,459,79,40,True,11511792.648961818,11503972.52313789,5213417.2159515275,0.4528762265729044
quality_momentum:40,2012-04-02,2012-03-30,2012-03-31,quality_momentum,40,462,99,40,True,12672884.363740193,12656458.353085246,10950673.769964777,0.864102713767118
quality_momentum:40,2012-07-02,2012-06-29,2012-06-30,quality_momentum,40,464,93,40,True,12381213.781474577,12365321.614199929,10594778.183099203,0.8557140172275893
quality_momentum:40,2012-10-01,2012-09-28,2012-09-30,quality_momentum,40,466,87,40,True,12914006.11055129,12897928.301752238,10718539.199368134,0.8299933504453458
quality_momentum:40,2013-01-02,2012-12-31,2012-12-31,quality_momentum,40,471,86,40,True,13454497.505118018,13441903.270686567,8396156.287633654,0.6240408669621293
quality_momentum:40,2013-04-01,2013-03-28,2013-03-31,quality_momentum,40,472,110,40,True,14117326.968911711,14095861.352693565,14310410.812097067,1.0136770823266015
quality_momentum:40,2013-07-01,2013-06-28,2013-06-30,quality_momentum,40,473,109,40,True,14558839.667561857,14531398.510437317,18294104.749693654,1.256563377811917
quality_momentum:40,2013-10-01,2013-09-30,2013-09-30,quality_momentum,40,477,98,40,True,15964137.5721204,15939571.055225931,16377677.92964567,1.0259043343655139
quality_momentum:40,2014-01-02,2013-12-31,2013-12-31,quality_momentum,40,482,93,40,True,17230869.819221225,17206924.52298019,15963530.82735471,0.9264495057322769
quality_momentum:40,2014-04-01,2014-03-31,2014-03-31,quality_momentum,40,484,117,40,True,17736734.328491367,17711364.24701915,16913387.6481443,0.9535795786812635
quality_momentum:40,2014-07-01,2014-06-30,2014-06-30,quality_momentum,40,484,115,40,True,18937977.716809813,18917264.855313268,13808574.331030235,0.7291472477958091
quality_momentum:40,2014-10-01,2014-09-30,2014-09-30,quality_momentum,40,485,104,40,True,18291598.20412309,18263949.939388707,18432176.489589863,1.0076854020024935
quality_momentum:40,2015-01-02,2014-12-31,2014-12-31,quality_momentum,40,485,100,40,True,19630182.82809623,19606172.96932915,16006572.511387052,0.8154061860533063
quality_momentum:40,2015-04-01,2015-03-31,2015-03-31,quality_momentum,40,488,128,40,True,20169711.613406036,20134640.713337466,23380600.045713834,1.1591935717203632
quality_momentum:40,2015-07-01,2015-06-30,2015-06-30,quality_momentum,40,485,117,40,True,20240010.196131747,20210643.56366596,19577754.977192234,0.9672798969703048
quality_momentum:40,2015-10-01,2015-09-30,2015-09-30,quality_momentum,40,481,108,40,True,19053101.06403992,19022673.159877945,20285269.441315293,1.0646702273364266
quality_momentum:40,2016-01-04,2015-12-31,2015-12-31,quality_momentum,40,481,106,40,True,19765344.506023068,19741511.47117374,15888689.89955115,0.8038660745179225
quality_momentum:40,2016-04-01,2016-03-31,2016-03-31,quality_momentum,40,483,130,40,True,20142986.562317334,20112635.990944017,20233714.24887858,1.0045041824498346
quality_momentum:40,2016-07-01,2016-06-30,2016-06-30,quality_momentum,40,484,122,40,True,20594714.36957857,20569312.99057431,16934252.66950624,0.8222620797557955
quality_momentum:40,2016-10-03,2016-09-30,2016-09-30,quality_momentum,40,488,109,40,True,20269817.640537173,20236244.908262957,22381821.516143855,1.1041945178324115
quality_momentum:40,2017-01-03,2016-12-30,2016-12-31,quality_momentum,40,490,112,40,True,20176824.99544211,20141578.826668147,23497445.84930814,1.1645759853007671
quality_momentum:40,2017-04-03,2017-03-31,2017-03-31,quality_momentum,40,491,137,40,True,21444811.026728377,21402542.977728534,28178699.333228234,1.3140101490335763
quality_momentum:40,2017-07-03,2017-06-30,2017-06-30,quality_momentum,40,491,127,40,True,22168739.61300042,22134795.2738281,22629559.4482124,1.020786920828902
quality_momentum:40,2017-10-02,2017-09-29,2017-09-30,quality_momentum,40,493,106,40,True,23949909.647477284,23911863.487015743,25364106.9743609,1.0590481278509782
quality_momentum:40,2018-01-02,2017-12-29,2017-12-31,quality_momentum,40,492,107,40,True,25490880.314698394,25461665.800714128,19476342.656177096,0.7640513946843478
quality_momentum:40,2018-04-02,2018-03-29,2018-03-31,quality_momentum,40,491,136,40,True,26103547.622214857,26068102.920131054,23629801.389201805,0.905233331928116
quality_momentum:40,2018-07-02,2018-06-29,2018-06-30,quality_momentum,40,495,134,40,True,28238782.917948704,28207450.861593332,20888037.570248503,0.7396932662056044
quality_momentum:40,2018-10-01,2018-09-28,2018-09-30,quality_momentum,40,496,130,40,True,29647682.760681715,29618552.616344865,19420096.22456606,0.6550291427942788
quality_momentum:40,2019-01-02,2018-12-31,2018-12-31,quality_momentum,40,496,125,40,True,24345985.225052167,24308528.090782087,24971422.846720118,1.0256895589102868
quality_momentum:40,2019-04-01,2019-03-29,2019-03-31,quality_momentum,40,497,141,40,True,28295600.5816874,28251026.85043732,29715820.83338621,1.0501922639033137
quality_momentum:40,2019-07-01,2019-06-28,2019-06-30,quality_momentum,40,493,134,40,True,29558373.532466743,29517922.420036245,26967408.28699856,0.9123441199285784
quality_momentum:40,2019-10-01,2019-09-30,2019-09-30,quality_momentum,40,493,121,40,True,28882218.18630551,28832221.53442799,33331101.25168168,1.1540353665594012
bottleneck_core:10,2009-01-02,2008-12-31,2008-12-31,bottleneck_core,10,409,0,0,False,10000000.0,,,
bottleneck_core:10,2009-04-01,2009-03-31,2009-03-31,bottleneck_core,10,409,0,0,False,10000000.0,,,
bottleneck_core:10,2009-07-01,2009-06-30,2009-06-30,bottleneck_core,10,427,0,0,False,10000000.0,,,
bottleneck_core:10,2009-10-01,2009-09-30,2009-09-30,bottleneck_core,10,437,0,0,False,10000000.0,,,
bottleneck_core:10,2010-01-04,2009-12-31,2009-12-31,bottleneck_core,10,442,0,0,False,10000000.0,,,
bottleneck_core:10,2010-04-01,2010-03-31,2010-03-31,bottleneck_core,10,450,0,0,False,10000000.0,,,
bottleneck_core:10,2010-07-01,2010-06-30,2010-06-30,bottleneck_core,10,450,0,0,False,10000000.0,,,
bottleneck_core:10,2010-10-01,2010-09-30,2010-09-30,bottleneck_core,10,450,187,10,True,10000000.0,9985022.466300549,9985022.466300625,0.9985022466300625
bottleneck_core:10,2011-01-03,2010-12-31,2010-12-31,bottleneck_core,10,453,212,10,True,11319874.281616557,11292731.012283077,18095512.888986412,1.5985612948346495
bottleneck_core:10,2011-04-01,2011-03-31,2011-03-31,bottleneck_core,10,455,220,10,True,11850628.192515697,11821912.608862294,19143722.43560251,1.6154183664029549
bottleneck_core:10,2011-07-01,2011-06-30,2011-06-30,bottleneck_core,10,459,215,10,True,12412406.013260875,12386016.403343536,17593073.278226107,1.417378166604479
bottleneck_core:10,2011-10-03,2011-09-30,2011-09-30,bottleneck_core,10,456,277,10,True,10325833.34264727,10297287.975060312,19030245.057971805,1.8429742594599108
bottleneck_core:10,2012-01-03,2011-12-30,2011-12-31,bottleneck_core,10,459,287,10,True,11640948.210803231,11609480.217927568,20978661.917108934,1.80214373753849
bottleneck_core:10,2012-04-02,2012-03-30,2012-03-31,bottleneck_core,10,462,291,10,True,13071515.02919385,13043588.45261321,18617717.72042673,1.424296853030886
bottleneck_core:10,2012-07-02,2012-06-29,2012-06-30,bottleneck_core,10,464,290,10,True,12863996.185319718,12833150.35572159,20563886.39875268,1.5985612948346493
bottleneck_core:10,2012-10-01,2012-09-28,2012-09-30,bottleneck_core,10,466,291,10,True,12963655.59713608,12924822.879421243,25888478.476557523,1.9970044932601252
bottleneck_core:10,2013-01-02,2012-12-31,2012-12-31,bottleneck_core,10,471,286,10,True,14275429.996753518,14232667.84998341,28508097.846737154,1.9970044932601256
bottleneck_core:10,2013-04-01,2013-03-28,2013-03-31,bottleneck_core,10,472,296,10,True,15436721.850000512,15404283.460299151,21625593.13424072,1.400918753630325
bottleneck_core:10,2013-07-01,2013-06-28,2013-06-30,bottleneck_core,10,473,301,10,True,15895996.875786506,15852997.187829262,28666458.63816223,1.8033759607633204
bottleneck_core:10,2013-10-01,2013-09-30,2013-09-30,bottleneck_core,10,477,300,10,True,17127491.101702575,17086422.085173365,27379344.352806613,1.59856129483465
bottleneck_core:10,2014-01-02,2013-12-31,2013-12-31,bottleneck_core,10,482,306,10,True,18307253.82741925,18252414.325190336,36559668.15260988,1.9970044932601256
bottleneck_core:10,2014-04-01,2014-03-31,2014-03-31,bottleneck_core,10,484,307,10,True,18514658.140943523,18459197.357695565,36973855.49863937,1.997004493260125
bottleneck_core:10,2014-07-01,2014-06-30,2014-06-30,bottleneck_core,10,484,302,10,True,18695683.424567617,18650854.130713124,29886195.90299551,1.5985612948346497
bottleneck_core:10,2014-10-01,2014-09-30,2014-09-30,bottleneck_core,10,485,250,10,True,19007225.649931114,18955679.20913485,34364293.86417654,1.8079594832558368
bottleneck_core:10,2015-01-02,2014-12-31,2014-12-31,bottleneck_core,10,485,250,10,True,19785288.155730274,19731931.905210424,35570833.6798987,1.7978425888933325
bottleneck_core:10,2015-04-01,2015-03-31,2015-03-31,bottleneck_core,10,488,244,10,True,20666350.531493112,20616795.889395416,33036428.065130375,1.5985612948346495
bottleneck_core:10,2015-07-01,2015-06-30,2015-06-30,bottleneck_core,10,485,230,10,True,21645024.692695353,21586521.138105232,39002369.72674719,1.8019092276623507
bottleneck_core:10,2015-10-01,2015-09-30,2015-09-30,bottleneck_core,10,481,210,10,True,19561615.548784956,19503018.59756543,39064634.14635069,1.9970044932601252
bottleneck_core:10,2016-01-04,2015-12-31,2015-12-31,bottleneck_core,10,481,208,10,True,20136044.641726945,20086781.04218957,32842399.69158477,1.6310253714638208
bottleneck_core:10,2016-04-01,2016-03-31,2016-03-31,bottleneck_core,10,483,212,10,True,22012798.270417944,21952944.332894977,39902625.015310705,1.8127011625293514
bottleneck_core:10,2016-07-01,2016-06-30,2016-06-30,bottleneck_core,10,484,217,10,True,23222581.513270132,23157743.53128093,43225321.32613504,1.861348674841972
bottleneck_core:10,2016-10-03,2016-09-30,2016-09-30,bottleneck_core,10,488,219,10,True,23759921.79078154,23707933.49785189,34658861.95309977,1.4587111127001624
bottleneck_core:10,2017-01-03,2016-12-30,2016-12-31,bottleneck_core,10,490,217,10,True,24643519.893082853,24583787.68991877,39821468.77605394,1.6159002021148514
bottleneck_core:10,2017-04-03,2017-03-31,2017-03-31,bottleneck_core,10,491,228,10,True,25462445.98581985,25386173.05725524,50848619.043075465,1.9970044932601247
bottleneck_core:10,2017-07-03,2017-06-30,2017-06-30,bottleneck_core,10,491,235,10,True,26205838.097816944,26127338.333170462,52333176.4309878,1.9970044932601247
bottleneck_core:10,2017-10-02,2017-09-29,2017-09-30,bottleneck_core,10,493,206,10,True,27043874.99528188,26962864.885460764,54006739.88074306,1.9970044932601252
bottleneck_core:10,2018-01-02,2017-12-29,2017-12-31,bottleneck_core,10,492,230,10,True,29103291.12137215,29024399.571545232,52594366.551277675,1.8071621636171153
bottleneck_core:10,2018-04-02,2018-03-29,2018-03-31,bottleneck_core,10,491,238,10,True,27357954.668144807,27283893.84868527,49373879.63969289,1.8047357793593792
bottleneck_core:10,2018-07-02,2018-06-29,2018-06-30,bottleneck_core,10,495,241,10,True,28642685.521638546,28572893.419389885,46528068.16577325,1.6244310656772363
bottleneck_core:10,2018-10-01,2018-09-28,2018-09-30,bottleneck_core,10,496,221,10,True,30072582.426560014,29991483.7723933,54065769.44447479,1.7978425888933323
bottleneck_core:10,2019-01-02,2018-12-31,2018-12-31,bottleneck_core,10,496,221,10,True,25906736.412233304,25829132.6087019,51735869.02093561,1.9970044932601254
bottleneck_core:10,2019-04-01,2019-03-29,2019-03-31,bottleneck_core,10,497,227,10,True,29873012.616768807,29783527.80613445,59656540.42290371,1.997004493260125
bottleneck_core:10,2019-07-01,2019-06-28,2019-06-30,bottleneck_core,10,493,221,10,True,30075325.571530912,30001431.899130467,49262448.26696318,1.637968910753693
bottleneck_core:10,2019-10-01,2019-09-30,2019-09-30,bottleneck_core,10,493,228,10,True,30262711.701219972,30180852.394449595,54572871.18025042,1.803304070006735
bottleneck_core:20,2009-01-02,2008-12-31,2008-12-31,bottleneck_core,20,409,0,0,False,10000000.0,,,
bottleneck_core:20,2009-04-01,2009-03-31,2009-03-31,bottleneck_core,20,409,0,0,False,10000000.0,,,
bottleneck_core:20,2009-07-01,2009-06-30,2009-06-30,bottleneck_core,20,427,0,0,False,10000000.0,,,
bottleneck_core:20,2009-10-01,2009-09-30,2009-09-30,bottleneck_core,20,437,0,0,False,10000000.0,,,
bottleneck_core:20,2010-01-04,2009-12-31,2009-12-31,bottleneck_core,20,442,0,0,False,10000000.0,,,
bottleneck_core:20,2010-04-01,2010-03-31,2010-03-31,bottleneck_core,20,450,0,0,False,10000000.0,,,
bottleneck_core:20,2010-07-01,2010-06-30,2010-06-30,bottleneck_core,20,450,0,0,False,10000000.0,,,
bottleneck_core:20,2010-10-01,2010-09-30,2010-09-30,bottleneck_core,20,450,187,20,True,10000000.0,9985022.466300549,9985022.466300625,0.9985022466300625
bottleneck_core:20,2011-01-03,2010-12-31,2010-12-31,bottleneck_core,20,453,212,20,True,11226111.139522612,11205910.199753402,13467293.179473188,1.1996401079676005
bottleneck_core:20,2011-04-01,2011-03-31,2011-03-31,bottleneck_core,20,455,220,20,True,11652097.76611454,11625621.363490498,17650935.082694832,1.5148289550080423
bottleneck_core:20,2011-07-01,2011-06-30,2011-06-30,bottleneck_core,20,459,215,20,True,12024793.557964966,12002962.62544316,14553955.014536722,1.2103288879247738
bottleneck_core:20,2011-10-03,2011-09-30,2011-09-30,bottleneck_core,20,456,277,20,True,9881494.488695772,9857479.604234822,16009922.97396731,1.620192471116827
bottleneck_core:20,2012-01-03,2011-12-30,2011-12-31,bottleneck_core,20,459,287,20,True,11491177.301055666,11465056.898523796,17413601.687913697,1.5153888267230855
bottleneck_core:20,2012-04-02,2012-03-30,2012-03-31,bottleneck_core,20,462,291,20,True,12759054.945260892,12726333.453343121,21814327.94517995,1.7097134575223745
bottleneck_core:20,2012-07-02,2012-06-29,2012-06-30,bottleneck_core,20,464,290,20,True,12685530.993257096,12653216.819107147,21542782.76663213,1.698216872284104
bottleneck_core:20,2012-10-01,2012-09-28,2012-09-30,bottleneck_core,20,466,291,20,True,13274897.664017431,13237115.211985225,25188301.354804236,1.8974384580815975
bottleneck_core:20,2013-01-02,2012-12-31,2012-12-31,bottleneck_core,20,471,286,20,True,14281067.785784721,14253006.014951708,18707847.22200925,1.3099753815769235
bottleneck_core:20,2013-04-01,2013-03-28,2013-03-31,bottleneck_core,20,472,296,20,True,15581752.728134457,15548955.343522,21864923.074972272,1.4032389973364745
bottleneck_core:20,2013-07-01,2013-06-28,2013-06-30,bottleneck_core,20,473,301,20,True,16731452.58624467,16695763.061533025,23793016.47443083,1.4220532468287685
bottleneck_core:20,2013-10-01,2013-09-30,2013-09-30,bottleneck_core,20,477,300,20,True,17817026.293970037,17782076.871660754,23299614.872855518,1.3077162534547642
bottleneck_core:20,2014-01-02,2013-12-31,2013-12-31,bottleneck_core,20,482,306,20,True,19512968.28183445,19469019.474562485,29299204.84797539,1.5015247513752898
bottleneck_core:20,2014-04-01,2014-03-31,2014-03-31,bottleneck_core,20,484,307,20,True,20358862.112750303,20300917.580847032,38629687.93551281,1.8974384580815986
bottleneck_core:20,2014-07-01,2014-06-30,2014-06-30,bottleneck_core,20,484,302,20,True,20967860.118089437,20923813.831715,29364190.91629169,1.400438134884282
bottleneck_core:20,2014-10-01,2014-09-30,2014-09-30,bottleneck_core,20,485,250,20,True,20567575.30545631,20514622.332900077,35301981.704155095,1.7163900547280329
bottleneck_core:20,2015-01-02,2014-12-31,2014-12-31,bottleneck_core,20,485,250,20,True,21786500.749340873,21737080.642817754,32946737.682078682,1.5122546783046584
bottleneck_core:20,2015-04-01,2015-03-31,2015-03-31,bottleneck_core,20,488,244,20,True,22490384.366372734,22448760.655507434,27749140.576867647,1.2338224249452012
bottleneck_core:20,2015-07-01,2015-06-30,2015-06-30,bottleneck_core,20,485,230,20,True,23496530.248706456,23442974.45514846,35703862.37199764,1.5195376506266591
bottleneck_core:20,2015-10-01,2015-09-30,2015-09-30,bottleneck_core,20,481,210,20,True,21416868.002621766,21368162.434468884,32470378.768589064,1.5161123822873714
bottleneck_core:20,2016-01-04,2015-12-31,2015-12-31,bottleneck_core,20,481,208,20,True,22532709.276818562,22498033.662231702,23117076.391240753,1.0259341700655316
bottleneck_core:20,2016-04-01,2016-03-31,2016-03-31,bottleneck_core,20,483,212,20,True,23683346.320253246,23632861.696531273,33656415.814648286,1.4211005218408004
bottleneck_core:20,2016-07-01,2016-06-30,2016-06-30,bottleneck_core,20,484,217,20,True,24818259.554087527,24768180.245287195,33386205.866889253,1.345227524683156
bottleneck_core:20,2016-10-03,2016-09-30,2016-09-30,bottleneck_core,20,488,219,20,True,25656765.908675358,25612615.993370004,29433276.870234855,1.1471935697196558
bottleneck_core:20,2017-01-03,2016-12-30,2016-12-31,bottleneck_core,20,490,217,20,True,26258788.360337503,26213228.451450713,30373272.591193557,1.1566897975030241
bottleneck_core:20,2017-04-03,2017-03-31,2017-03-31,bottleneck_core,20,491,228,20,True,27486179.46456614,27431919.314502273,36173433.3759134,1.3160589823895477
bottleneck_core:20,2017-07-03,2017-06-30,2017-06-30,bottleneck_core,20,491,235,20,True,28363350.986909688,28290950.60214358,48266923.17740717,1.7017355671296885
bottleneck_core:20,2017-10-02,2017-09-29,2017-09-30,bottleneck_core,20,493,206,20,True,29331828.62144251,29252727.605383888,52734010.705749735,1.7978425888933318
bottleneck_core:20,2018-01-02,2017-12-29,2017-12-31,bottleneck_core,20,492,230,20,True,31430164.547986656,31367706.117453568,41638953.68872687,1.324808644420354
bottleneck_core:20,2018-04-02,2018-03-29,2018-03-31,bottleneck_core,20,491,238,20,True,29259062.83869683,29179879.831149045,52788671.69852335,1.8041819038956788
bottleneck_core:20,2018-07-02,2018-06-29,2018-06-30,bottleneck_core,20,495,241,20,True,31382170.872356154,31301413.355726115,53838344.42002603,1.715571068649397
bottleneck_core:20,2018-10-01,2018-09-28,2018-09-30,bottleneck_core,20,496,221,20,True,32916136.090744574,32837138.38175391,52665139.32710921,1.5999793894982013
bottleneck_core:20,2019-01-02,2018-12-31,2018-12-31,bottleneck_core,20,496,221,20,True,28463793.952197842,28399011.947664186,43188003.02243844,1.517296081294309
bottleneck_core:20,2019-04-01,2019-03-29,2019-03-31,bottleneck_core,20,497,227,20,True,33733242.0641606,33647236.41931481,57337096.563860945,1.6997209000784992
bottleneck_core:20,2019-07-01,2019-06-28,2019-06-30,bottleneck_core,20,493,221,20,True,33414501.722970527,33333470.911102496,54020541.245354325,1.6166795391181412
bottleneck_core:20,2019-10-01,2019-09-30,2019-09-30,bottleneck_core,20,493,228,20,True,32928336.362838086,32862869.21236236,43644766.983815864,1.325447070963233
bottleneck_core:40,2009-01-02,2008-12-31,2008-12-31,bottleneck_core,40,409,0,0,False,10000000.0,,,
bottleneck_core:40,2009-04-01,2009-03-31,2009-03-31,bottleneck_core,40,409,0,0,False,10000000.0,,,
bottleneck_core:40,2009-07-01,2009-06-30,2009-06-30,bottleneck_core,40,427,0,0,False,10000000.0,,,
bottleneck_core:40,2009-10-01,2009-09-30,2009-09-30,bottleneck_core,40,437,0,0,False,10000000.0,,,
bottleneck_core:40,2010-01-04,2009-12-31,2009-12-31,bottleneck_core,40,442,0,0,False,10000000.0,,,
bottleneck_core:40,2010-04-01,2010-03-31,2010-03-31,bottleneck_core,40,450,0,0,False,10000000.0,,,
bottleneck_core:40,2010-07-01,2010-06-30,2010-06-30,bottleneck_core,40,450,0,0,False,10000000.0,,,
bottleneck_core:40,2010-10-01,2010-09-30,2010-09-30,bottleneck_core,40,450,187,40,True,10000000.0,9985022.466300549,9985022.466300625,0.9985022466300625
bottleneck_core:40,2011-01-03,2010-12-31,2010-12-31,bottleneck_core,40,453,212,40,True,11227377.917829381,11213327.200067373,9367145.17467247,0.8343128060022981
bottleneck_core:40,2011-04-01,2011-03-31,2011-03-31,bottleneck_core,40,455,220,40,True,11700220.548085367,11678703.077570861,14344980.343003709,1.2260435847383349
bottleneck_core:40,2011-07-01,2011-06-30,2011-06-30,bottleneck_core,40,459,215,40,True,12031059.300259717,12016874.701786466,9456398.982166791,0.7859988672786821
bottleneck_core:40,2011-10-03,2011-09-30,2011-09-30,bottleneck_core,40,456,277,40,True,9659473.514511298,9639411.026392441,13374992.07923778,1.3846502150603455
bottleneck_core:40,2012-01-03,2011-12-30,2011-12-31,bottleneck_core,40,459,287,40,True,11422223.197414007,11406026.173827533,10798015.724316787,0.9453514904840469
bottleneck_core:40,2012-04-02,2012-03-30,2012-03-31,bottleneck_core,40,462,291,40,True,13179204.774431115,13156685.31254245,15012974.592443556,1.1391411583170878
bottleneck_core:40,2012-07-02,2012-06-29,2012-06-30,bottleneck_core,40,464,290,40,True,12665156.970363962,12648538.715062965,11078836.867331304,0.8747492741902376
bottleneck_core:40,2012-10-01,2012-09-28,2012-09-30,bottleneck_core,40,466,291,40,True,13425719.507095847,13408303.061697863,11610963.59865569,0.8648298955239597
bottleneck_core:40,2013-01-02,2012-12-31,2012-12-31,bottleneck_core,40,471,286,40,True,14410455.79701159,14396813.318074439,9094985.95810114,0.6311379796874461
bottleneck_core:40,2013-04-01,2013-03-28,2013-03-31,bottleneck_core,40,472,296,40,True,15649392.507507233,15628807.745758396,13723174.499225276,0.8769141992343841
bottleneck_core:40,2013-07-01,2013-06-28,2013-06-30,bottleneck_core,40,473,301,40,True,16705521.292880777,16686848.227331247,12448710.366353894,0.7451853879985795
bottleneck_core:40,2013-10-01,2013-09-30,2013-09-30,bottleneck_core,40,477,300,40,True,17687462.241216525,17665217.35293764,14829925.519257534,0.8384428086410177
bottleneck_core:40,2014-01-02,2013-12-31,2013-12-31,bottleneck_core,40,482,306,40,True,19468641.27015605,19437311.220898423,20886699.505084325,1.072838068936123
bottleneck_core:40,2014-04-01,2014-03-31,2014-03-31,bottleneck_core,40,484,307,40,True,20204135.649187542,20166999.980102178,24757112.723575998,1.2253487678683024
bottleneck_core:40,2014-07-01,2014-06-30,2014-06-30,bottleneck_core,40,484,302,40,True,20885908.135429602,20850582.122566514,23550675.242057778,1.1275868441702004
bottleneck_core:40,2014-10-01,2014-09-30,2014-09-30,bottleneck_core,40,485,250,40,True,20457986.492607817,20420180.366221435,25204084.257588666,1.231992418544991
bottleneck_core:40,2015-01-02,2014-12-31,2014-12-31,bottleneck_core,40,485,250,40,True,21720504.773251723,21697464.741451476,15360021.200164331,0.7071668619359079
bottleneck_core:40,2015-04-01,2015-03-31,2015-03-31,bottleneck_core,40,488,244,40,True,22237185.568959013,22210109.961539954,18050404.946039807,0.8117216493096342
bottleneck_core:40,2015-07-01,2015-06-30,2015-06-30,bottleneck_core,40,485,230,40,True,22604756.900182325,22577112.096585624,18429869.064467087,0.8153093238670678
bottleneck_core:40,2015-10-01,2015-09-30,2015-09-30,bottleneck_core,40,481,210,40,True,20550658.819631454,20522318.84226569,18893318.243840914,0.9193534090397467
bottleneck_core:40,2016-01-04,2015-12-31,2015-12-31,bottleneck_core,40,481,208,40,True,21824437.643237803,21802015.63959774,14948002.426708965,0.6849203938750986
bottleneck_core:40,2016-04-01,2016-03-31,2016-03-31,bottleneck_core,40,483,212,40,True,23491490.087038685,23466892.157691345,16398619.5648945,0.6980663850669208
bottleneck_core:40,2016-07-01,2016-06-30,2016-06-30,bottleneck_core,40,484,217,40,True,24130133.80496314,24102697.222965002,18291054.66542631,0.7580171255272593
bottleneck_core:40,2016-10-03,2016-09-30,2016-09-30,bottleneck_core,40,488,219,40,True,24578285.11578478,24557824.323111825,13640528.448635159,0.5549829202638258
bottleneck_core:40,2017-01-03,2016-12-30,2016-12-31,bottleneck_core,40,490,217,40,True,25281319.44358703,25255705.088191546,17076236.930324282,0.6754488019673323
bottleneck_core:40,2017-04-03,2017-03-31,2017-03-31,bottleneck_core,40,491,228,40,True,26122819.40313287,26090089.790428486,21819741.80292237,0.8352751464608588
bottleneck_core:40,2017-07-03,2017-06-30,2017-06-30,bottleneck_core,40,491,235,40,True,26908521.750422142,26872914.26512364,23738323.532335714,0.8821860878315735
bottleneck_core:40,2017-10-02,2017-09-29,2017-09-30,bottleneck_core,40,493,206,40,True,27421539.805368267,27380043.87668995,27663952.45221202,1.0088402273746968
bottleneck_core:40,2018-01-02,2017-12-29,2017-12-31,bottleneck_core,40,492,230,40,True,29253405.528340276,29218818.447292414,23058054.031909075,0.7882177686823767
bottleneck_core:40,2018-04-02,2018-03-29,2018-03-31,bottleneck_core,40,491,238,40,True,28165863.93969059,28121281.507783197,29721621.271596387,1.0552355622833733
bottleneck_core:40,2018-07-02,2018-06-29,2018-06-30,bottleneck_core,40,495,241,40,True,29946249.247952558,29895068.57774459,34120446.80531439,1.1393896618838577
bottleneck_core:40,2018-10-01,2018-09-28,2018-09-30,bottleneck_core,40,496,221,40,True,30990177.537579987,30942582.168481037,31730246.065967493,1.0238807450357479
bottleneck_core:40,2019-01-02,2018-12-31,2018-12-31,bottleneck_core,40,496,221,40,True,27413907.264697373,27379981.964069717,22616867.08510493,0.825014357374372
bottleneck_core:40,2019-04-01,2019-03-29,2019-03-31,bottleneck_core,40,497,227,40,True,31602746.98657671,31543158.46554314,39725680.68904588,1.2570325201767871
bottleneck_core:40,2019-07-01,2019-06-28,2019-06-30,bottleneck_core,40,493,221,40,True,32137675.3141699,32088970.281195387,32470021.98300636,1.010341341294525
bottleneck_core:40,2019-10-01,2019-09-30,2019-09-30,bottleneck_core,40,493,228,40,True,31677512.88249926,31627943.457443215,33046283.370696627,1.0432095314197967
bottleneck_momentum:10,2009-01-02,2008-12-31,2008-12-31,bottleneck_momentum,10,409,0,0,False,10000000.0,,,
bottleneck_momentum:10,2009-04-01,2009-03-31,2009-03-31,bottleneck_momentum,10,409,0,0,False,10000000.0,,,
bottleneck_momentum:10,2009-07-01,2009-06-30,2009-06-30,bottleneck_momentum,10,427,0,0,False,10000000.0,,,
bottleneck_momentum:10,2009-10-01,2009-09-30,2009-09-30,bottleneck_momentum,10,437,0,0,False,10000000.0,,,
bottleneck_momentum:10,2010-01-04,2009-12-31,2009-12-31,bottleneck_momentum,10,442,0,0,False,10000000.0,,,
bottleneck_momentum:10,2010-04-01,2010-03-31,2010-03-31,bottleneck_momentum,10,450,0,0,False,10000000.0,,,
bottleneck_momentum:10,2010-07-01,2010-06-30,2010-06-30,bottleneck_momentum,10,450,0,0,False,10000000.0,,,
bottleneck_momentum:10,2010-10-01,2010-09-30,2010-09-30,bottleneck_momentum,10,450,187,10,True,10000000.0,9985022.466300549,9985022.466300625,0.9985022466300625
bottleneck_momentum:10,2011-01-03,2010-12-31,2010-12-31,bottleneck_momentum,10,453,212,10,True,11472658.263149388,11448580.12767806,16052090.314218525,1.3991605036975996
bottleneck_momentum:10,2011-04-01,2011-03-31,2011-03-31,bottleneck_momentum,10,455,220,10,True,11958790.936289717,11926391.910373282,21599350.610956997,1.8061483578086799
